frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,lon,lat,ncells,case,domain,size_km2
37,7,95.00886378248326,176.95566960956444,51,0.3,1112,2024-09-28 15:05:00,2024-09-28 15:05:00,14.534778348047823,52.32504431891242,0.0,case2,DOM01,0.0
37,13,32.10086424602194,129.52847908627209,6,0.5,1115,2024-09-28 15:05:00,2024-09-28 15:05:00,14.29764239543136,52.01050432123011,36.0,case2,DOM01,6.789899512962477
37,15,52.77245337269702,131.44746814370313,6,0.5,1116,2024-09-28 15:05:00,2024-09-28 15:05:00,14.307237340718515,52.113862266863485,46.0,case2,DOM01,8.67598271100761
37,17,97.55498709137697,138.51803751845364,283,0.5,1117,2024-09-28 15:05:00,2024-09-28 15:05:00,14.342590187592268,52.337774935456885,450.0,case2,DOM01,84.87374391203096
37,22,54.025939260750356,31.295445569523345,44,0.7,1121,2024-09-28 15:05:00,2024-09-28 15:05:00,13.806477227847617,52.12012969630375,282.0,case2,DOM01,53.18754618487273
37,23,67.11451349297535,55.158412364594426,178,0.7,1122,2024-09-28 15:05:00,2024-09-28 15:05:00,13.925792061822973,52.18557256746488,1000.0,case2,DOM01,188.60831980451326
37,26,72.5304579263246,81.72842628051129,62,0.7,1124,2024-09-28 15:05:00,2024-09-28 15:05:00,14.058642131402557,52.21265228963163,357.0,case2,DOM01,67.33317017021123
37,28,79.05403029915641,15.374360899403946,154,0.7,1125,2024-09-28 15:05:00,2024-09-28 15:05:00,13.72687180449702,52.24527015149578,520.0,case2,DOM01,98.0763262983469
37,29,87.21473463096184,47.80854570322446,87,0.7,1126,2024-09-28 15:05:00,2024-09-28 15:05:00,13.889042728516122,52.2860736731548,507.0,case2,DOM01,95.62441814088821
37,30,88.77756792148922,14.87057924289788,16,0.7,1127,2024-09-28 15:05:00,2024-09-28 15:05:00,13.724352896214489,52.29388783960745,294.0,case2,DOM01,55.450846022526896
37,31,94.89448853508515,79.70628968410121,106,0.7,1128,2024-09-28 15:05:00,2024-09-28 15:05:00,14.048531448420507,52.32447244267543,797.0,case2,DOM01,150.32083088419705
37,34,111.06599485955844,45.12780300098851,58,0.7,1129,2024-09-28 15:05:00,2024-09-28 15:05:00,13.875639015004943,52.40532997429779,571.0,case2,DOM01,107.69535060837707
37,35,112.74009287234352,82.31052861449429,172,0.7,1130,2024-09-28 15:05:00,2024-09-28 15:05:00,14.061552643072472,52.41370046436172,478.0,case2,DOM01,90.15477686655733
37,36,125.30579040688329,32.36623769785844,24,0.7,1131,2024-09-28 15:05:00,2024-09-28 15:05:00,13.811831188489291,52.476528952034414,551.0,case2,DOM01,103.9231842122868
