frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,lon,lat,ncells,case,domain,size_km2
0,4,0.0013991920369098422,21.054615619887336,9,0.3,1,2024-09-28 13:00:00,2024-09-28 13:00:00,13.755273078099437,51.850006995960186,0.0,case2,DOM02,0.0
0,7,32.44895218386287,162.01624698317036,8,0.3,2,2024-09-28 13:00:00,2024-09-28 13:00:00,14.460081234915853,52.012244760919316,0.0,case2,DOM02,0.0
0,8,30.9659704699379,168.15860370660752,19,0.3,3,2024-09-28 13:00:00,2024-09-28 13:00:00,14.490793018533038,52.004829852349694,0.0,case2,DOM02,0.0
0,12,36.17672361974015,147.63279744834188,11,0.3,4,2024-09-28 13:00:00,2024-09-28 13:00:00,14.38816398724171,52.0308836180987,0.0,case2,DOM02,0.0
0,21,96.96749747030647,141.08381560988076,31,0.3,5,2024-09-28 13:00:00,2024-09-28 13:00:00,14.355419078049405,52.334837487351535,0.0,case2,DOM02,0.0
0,27,136.99439380245514,139.8940579002445,97,0.3,6,2024-09-28 13:00:00,2024-09-28 13:00:00,14.349470289501221,52.534971969012275,0.0,case2,DOM02,0.0
0,28,139.5710869570619,54.543009559465894,26,0.3,7,2024-09-28 13:00:00,2024-09-28 13:00:00,13.922715047797329,52.54785543478531,0.0,case2,DOM02,0.0
0,29,139.99101118735945,157.29190823881154,6,0.3,8,2024-09-28 13:00:00,2024-09-28 13:00:00,14.436459541194058,52.54995505593679,0.0,case2,DOM02,0.0
0,35,27.684366996082655,96.9608786290792,132,0.5,11,2024-09-28 13:00:00,2024-09-28 13:00:00,14.134804393145396,51.988421834980414,187.0,case2,DOM02,35.26975580344398
0,38,32.195581004580234,69.16495899642382,17,0.5,12,2024-09-28 13:00:00,2024-09-28 13:00:00,13.995824794982118,52.0109779050229,97.0,case2,DOM02,18.295007021037783
0,40,39.35918535848277,97.56777067778104,25,0.5,13,2024-09-28 13:00:00,2024-09-28 13:00:00,14.137838853388905,52.04679592679241,96.0,case2,DOM02,18.10639870123327
0,41,46.48738841823035,82.46296376296843,206,0.5,14,2024-09-28 13:00:00,2024-09-28 13:00:00,14.062314818814842,52.08243694209115,377.0,case2,DOM02,71.10533656630149
0,44,56.25995296355182,109.11012755452774,68,0.5,15,2024-09-28 13:00:00,2024-09-28 13:00:00,14.195550637772639,52.13129976481776,373.0,case2,DOM02,70.35090328708344
0,49,91.16698477407407,115.75786779018165,28,0.5,18,2024-09-28 13:00:00,2024-09-28 13:00:00,14.228789338950909,52.30583492387037,137.0,case2,DOM02,25.839339813218313
0,53,114.89069499853021,123.7365682610339,5,0.5,20,2024-09-28 13:00:00,2024-09-28 13:00:00,14.26868284130517,52.424453474992646,77.0,case2,DOM02,14.52284062494752
0,54,114.91851286499114,129.84909325111894,7,0.5,21,2024-09-28 13:00:00,2024-09-28 13:00:00,14.299245466255595,52.42459256432495,42.0,case2,DOM02,7.921549431789557
0,55,114.34423541577787,138.7015896521963,11,0.5,22,2024-09-28 13:00:00,2024-09-28 13:00:00,14.343507948260982,52.42172117707889,66.0,case2,DOM02,12.448149107097873
0,56,118.08496167641857,91.55902103621094,72,0.5,23,2024-09-28 13:00:00,2024-09-28 13:00:00,14.107795105181054,52.44042480838209,155.0,case2,DOM02,29.234289569699552
0,66,35.45610119833166,38.59209734836027,29,0.7,27,2024-09-28 13:00:00,2024-09-28 13:00:00,13.842960486741802,52.027280505991655,143.0,case2,DOM02,26.970989732045393
0,69,101.0,45.741064567909014,6,0.7,28,2024-09-28 13:00:00,2024-09-28 13:00:00,13.878705322839545,52.355,329.0,case2,DOM02,62.05213721568486
1,4,0.0,21.053156258826345,10,0.3,30,2024-09-28 13:05:00,2024-09-28 13:05:00,13.755265781294133,51.85,0.0,case2,DOM02,0.0
1,6,30.779665242757176,169.5174007898697,14,0.3,31,2024-09-28 13:05:00,2024-09-28 13:05:00,14.497587003949349,52.003898326213786,0.0,case2,DOM02,0.0
1,8,35.330733673274054,150.46601684800692,6,0.3,32,2024-09-28 13:05:00,2024-09-28 13:05:00,14.402330084240035,52.02665366836637,0.0,case2,DOM02,0.0
1,12,96.72445528161454,140.82488188544087,35,0.3,33,2024-09-28 13:05:00,2024-09-28 13:05:00,14.354124409427204,52.33362227640807,0.0,case2,DOM02,0.0
1,16,137.34664792926776,139.73378212407056,97,0.3,34,2024-09-28 13:05:00,2024-09-28 13:05:00,14.348668910620352,52.53673323964634,0.0,case2,DOM02,0.0
1,18,139.49883619781608,55.47559506295978,30,0.3,35,2024-09-28 13:05:00,2024-09-28 13:05:00,13.9273779753148,52.54749418098908,0.0,case2,DOM02,0.0
1,22,20.26829658392611,42.018273546141636,80,0.5,37,2024-09-28 13:05:00,2024-09-28 13:05:00,13.860091367730707,51.95134148291963,131.0,case2,DOM02,24.707689894391233
1,23,27.475554412230363,97.24627016791487,130,0.5,38,2024-09-28 13:05:00,2024-09-28 13:05:00,14.136231350839575,51.98737777206115,178.0,case2,DOM02,33.57228092520336
1,27,32.3302459565808,67.67641483946845,5,0.5,39,2024-09-28 13:05:00,2024-09-28 13:05:00,13.988382074197343,52.011651229782906,127.0,case2,DOM02,23.953256615173185
1,30,39.68882403285005,98.37250509303556,19,0.5,40,2024-09-28 13:05:00,2024-09-28 13:05:00,14.141862525465179,52.04844412016425,99.0,case2,DOM02,18.67222366064681
1,31,46.49471175285174,82.62504363782847,191,0.5,41,2024-09-28 13:05:00,2024-09-28 13:05:00,14.063125218189143,52.082473558764256,366.0,case2,DOM02,69.03064504845185
1,35,56.05065927564238,111.39152005609976,45,0.5,42,2024-09-28 13:05:00,2024-09-28 13:05:00,14.2069576002805,52.130253296378214,368.0,case2,DOM02,69.40786168806088
1,40,59.62389194871963,106.51124234327402,6,0.5,43,2024-09-28 13:05:00,2024-09-28 13:05:00,14.18255621171637,52.1481194597436,31.0,case2,DOM02,5.846857913939911
1,47,90.29934888013592,115.82014985248765,19,0.5,46,2024-09-28 13:05:00,2024-09-28 13:05:00,14.229100749262438,52.30149674440068,130.0,case2,DOM02,24.519081574586725
1,50,101.07269859221839,45.052920092247064,244,0.5,48,2024-09-28 13:05:00,2024-09-28 13:05:00,13.875264600461236,52.35536349296109,331.0,case2,DOM02,62.42935385529388
1,53,114.77707116822505,133.1561226510525,5,0.5,49,2024-09-28 13:05:00,2024-09-28 13:05:00,14.315780613255262,52.42388535584112,82.0,case2,DOM02,15.465882223970086
1,54,115.39156213598734,128.31910189134098,6,0.5,50,2024-09-28 13:05:00,2024-09-28 13:05:00,14.291595509456705,52.42695781067994,68.0,case2,DOM02,12.8253657467069
1,55,118.01444251387791,91.74410429892016,72,0.5,51,2024-09-28 13:05:00,2024-09-28 13:05:00,14.1087205214946,52.44007221256939,167.0,case2,DOM02,31.49758940735371
1,61,13.122996262105687,67.63767661980282,308,0.7,54,2024-09-28 13:05:00,2024-09-28 13:05:00,13.988188383099015,51.915614981310526,783.0,case2,DOM02,147.68031440693386
1,62,10.675094585644239,86.58276162862286,8,0.7,55,2024-09-28 13:05:00,2024-09-28 13:05:00,14.082913808143115,51.90337547292822,108.0,case2,DOM02,20.36969853888743
