frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,lon,lat,ncells,case,domain,size_km2
0,4,12.993398117583878,112.44718659411782,6,0.3,2,2024-08-06 13:00:00,2024-08-06 13:00:00,14.21223593297059,51.91496699058792,25,case1,DOM02,4.715207995112831
0,9,22.702753812205046,59.306701077227814,20,0.3,3,2024-08-06 13:00:00,2024-08-06 13:00:00,13.946533505386139,51.96351376906103,42,case1,DOM02,7.921549431789557
0,11,36.266873467193186,106.1946874873993,94,0.3,4,2024-08-06 13:00:00,2024-08-06 13:00:00,14.180973437436997,52.031334367335965,137,case1,DOM02,25.839339813218313
0,12,39.12304295826049,139.60979029887122,46,0.3,5,2024-08-06 13:00:00,2024-08-06 13:00:00,14.348048951494356,52.045615214791304,59,case1,DOM02,11.127890868466283
0,16,43.42601410930209,50.78654601877914,5,0.3,6,2024-08-06 13:00:00,2024-08-06 13:00:00,13.903932730093896,52.06713007054651,3,case1,DOM02,0.5658249594135397
0,17,50.73709386660043,132.40330835921387,144,0.3,7,2024-08-06 13:00:00,2024-08-06 13:00:00,14.31201654179607,52.103685469333,168,case1,DOM02,31.686197727158227
0,23,70.9971497986591,129.58269103443962,95,0.3,9,2024-08-06 13:00:00,2024-08-06 13:00:00,14.297913455172198,52.204985748993295,113,case1,DOM02,21.312740137909998
0,24,82.44016109894214,179.4143539478677,5,0.3,10,2024-08-06 13:00:00,2024-08-06 13:00:00,14.54707176973934,52.26220080549471,0,case1,DOM02,0.0
0,25,85.50451943638696,155.2603869402507,10,0.3,11,2024-08-06 13:00:00,2024-08-06 13:00:00,14.426301934701254,52.277522597181935,19,case1,DOM02,3.5835580762857515
0,26,96.25723416521505,46.88991448886152,199,0.3,12,2024-08-06 13:00:00,2024-08-06 13:00:00,13.884449572444307,52.331286170826075,281,case1,DOM02,52.99893786506822
0,29,95.02776719751193,134.5855805692499,71,0.3,13,2024-08-06 13:00:00,2024-08-06 13:00:00,14.32292790284625,52.32513883598756,89,case1,DOM02,16.78614046260168
0,30,95.01302281004497,172.11578292327872,35,0.3,14,2024-08-06 13:00:00,2024-08-06 13:00:00,14.510578914616394,52.325065114050226,48,case1,DOM02,9.053199350616635
0,33,98.11580782400675,89.95059487627171,51,0.3,16,2024-08-06 13:00:00,2024-08-06 13:00:00,14.099752974381358,52.34057903912004,66,case1,DOM02,12.448149107097873
0,35,104.86698548867028,74.30494288400662,164,0.3,17,2024-08-06 13:00:00,2024-08-06 13:00:00,14.021524714420034,52.37433492744335,214,case1,DOM02,40.36218043816584
0,40,129.84305843572113,42.04432362022188,42,0.3,20,2024-08-06 13:00:00,2024-08-06 13:00:00,13.860221618101109,52.499215292178604,59,case1,DOM02,11.127890868466283
0,44,134.47774068358436,131.2174288497414,62,0.3,21,2024-08-06 13:00:00,2024-08-06 13:00:00,14.306087144248707,52.522388703417924,75,case1,DOM02,14.145623985338494
