frame,idx,hdim_1,hdim_2,num,threshold_value,feature,time,timestr,lon,lat,ncells,case,domain,size_km2
0,25,135.4692450362034,57.78296501654555,308,0.3,12,2024-09-28 12:00:00,2024-09-28 12:00:00,13.938914825082728,52.52734622518102,79.0,case2,DOM01,14.900057264556546
0,26,137.55926360334357,93.7513733730051,70,0.3,13,2024-09-28 12:00:00,2024-09-28 12:00:00,14.118756866865025,52.53779631801672,0.0,case2,DOM01,0.0
0,27,138.5407554768775,145.30022849281445,55,0.3,14,2024-09-28 12:00:00,2024-09-28 12:00:00,14.376501142464072,52.54270377738439,0.0,case2,DOM01,0.0
0,29,4.6239564059345,3.40314345542055,77,0.5,15,2024-09-28 12:00:00,2024-09-28 12:00:00,13.667015717277103,51.87311978202967,115.0,case2,DOM01,21.689956777519026
0,30,6.43478543848192,97.50166062611974,204,0.5,16,2024-09-28 12:00:00,2024-09-28 12:00:00,14.137508303130598,51.88217392719241,418.0,case2,DOM01,78.83827767828653
0,31,4.460907599676881,171.88722360211878,170,0.5,17,2024-09-28 12:00:00,2024-09-28 12:00:00,14.509436118010594,51.87230453799838,206.0,case2,DOM01,38.853313879729725
0,32,12.729652479706445,79.37118642743167,12,0.5,18,2024-09-28 12:00:00,2024-09-28 12:00:00,14.04685593213716,51.91364826239853,95.0,case2,DOM01,17.91779038142876
0,34,29.433205631026734,137.27678427254767,215,0.5,19,2024-09-28 12:00:00,2024-09-28 12:00:00,14.336383921362739,51.997166028155135,662.0,case2,DOM01,124.85870771058777
0,37,32.53196943648172,173.45994079574626,60,0.5,20,2024-09-28 12:00:00,2024-09-28 12:00:00,14.51729970397873,52.012659847182405,283.0,case2,DOM01,53.37615450467725
0,38,60.7799725251369,159.48779155650473,14,0.5,21,2024-09-28 12:00:00,2024-09-28 12:00:00,14.447438957782524,52.153899862625686,80.0,case2,DOM01,15.08866558436106
0,39,60.678831370587346,167.0697498511648,25,0.5,22,2024-09-28 12:00:00,2024-09-28 12:00:00,14.485348749255824,52.15339415685294,78.0,case2,DOM01,14.711448944752034
0,40,74.8048866271365,176.27843533734557,142,0.5,23,2024-09-28 12:00:00,2024-09-28 12:00:00,14.531392176686728,52.22402443313568,226.0,case2,DOM01,42.625480275819996
0,41,98.35221933114738,131.09595428001015,56,0.5,24,2024-09-28 12:00:00,2024-09-28 12:00:00,14.30547977140005,52.34176109665574,144.0,case2,DOM01,27.15959805184991
0,42,108.03548721619937,76.94480429228021,10,0.5,25,2024-09-28 12:00:00,2024-09-28 12:00:00,14.0347240214614,52.390177436081,81.0,case2,DOM01,15.277273904165574
0,43,108.86464657465835,89.05697015418986,7,0.5,26,2024-09-28 12:00:00,2024-09-28 12:00:00,14.09528485077095,52.3943232328733,32.0,case2,DOM01,6.035466233744424
1,4,0.15756847490868098,50.42945402617576,11,0.3,27,2024-09-28 12:05:00,2024-09-28 12:05:00,13.902147270130879,51.850787842374544,2.0,case2,DOM01,0.3772166396090265
1,7,0.3791587064602326,118.3221155911653,9,0.3,28,2024-09-28 12:05:00,2024-09-28 12:05:00,14.241610577955827,51.8518957935323,0.0,case2,DOM01,0.0
1,8,0.0,146.20150906368434,5,0.3,29,2024-09-28 12:05:00,2024-09-28 12:05:00,14.381007545318422,51.85,0.0,case2,DOM01,0.0
1,10,9.304860105777845,71.4989437979659,8,0.3,30,2024-09-28 12:05:00,2024-09-28 12:05:00,14.007494718989829,51.89652430052889,0.0,case2,DOM01,0.0
1,11,13.388175997923483,36.35968097099705,15,0.3,31,2024-09-28 12:05:00,2024-09-28 12:05:00,13.831798404854986,51.91694087998962,0.0,case2,DOM01,0.0
1,12,18.36826458582515,179.2728449088645,6,0.3,32,2024-09-28 12:05:00,2024-09-28 12:05:00,14.546364224544323,51.94184132292912,0.0,case2,DOM01,0.0
1,13,22.621831596696225,2.815110259240843,52,0.3,33,2024-09-28 12:05:00,2024-09-28 12:05:00,13.664075551296206,51.96310915798348,5.0,case2,DOM01,0.9430415990225662
1,18,92.60084474226188,105.80889213093874,12,0.3,34,2024-09-28 12:05:00,2024-09-28 12:05:00,14.179044460654694,52.31300422371131,0.0,case2,DOM01,0.0
1,19,98.18162489945588,33.861237568626954,36,0.3,35,2024-09-28 12:05:00,2024-09-28 12:05:00,13.819306187843136,52.34090812449728,0.0,case2,DOM01,0.0
1,23,112.62561706015155,48.946373429517124,129,0.3,36,2024-09-28 12:05:00,2024-09-28 12:05:00,13.894731867147586,52.413128085300755,0.0,case2,DOM01,0.0
1,24,116.44039765532321,122.05415415014926,48,0.3,37,2024-09-28 12:05:00,2024-09-28 12:05:00,14.260270770750747,52.43220198827662,0.0,case2,DOM01,0.0
1,25,119.19787470929018,139.49303740002784,10,0.3,38,2024-09-28 12:05:00,2024-09-28 12:05:00,14.34746518700014,52.44598937354645,0.0,case2,DOM01,0.0
1,27,123.92203089492142,165.9674520008714,70,0.3,39,2024-09-28 12:05:00,2024-09-28 12:05:00,14.479837260004357,52.46961015447461,0.0,case2,DOM01,0.0
1,28,121.1752918723655,157.35927553564525,6,0.3,40,2024-09-28 12:05:00,2024-09-28 12:05:00,14.436796377678226,52.455876459361825,0.0,case2,DOM01,0.0
1,29,135.38180135940772,57.221793612349416,305,0.3,41,2024-09-28 12:05:00,2024-09-28 12:05:00,13.936108968061747,52.52690900679704,92.0,case2,DOM01,17.35196542201522
1,30,133.6218173372473,128.7439201700146,9,0.3,42,2024-09-28 12:05:00,2024-09-28 12:05:00,14.293719600850073,52.51810908668624,0.0,case2,DOM01,0.0
1,31,137.74875413513618,94.20568932493947,66,0.3,43,2024-09-28 12:05:00,2024-09-28 12:05:00,14.121028446624697,52.53874377067568,0.0,case2,DOM01,0.0
1,32,138.17042777985017,145.87078198550861,57,0.3,44,2024-09-28 12:05:00,2024-09-28 12:05:00,14.379353909927543,52.540852138899254,0.0,case2,DOM01,0.0
1,34,4.307560137569067,3.4062356556950197,64,0.5,45,2024-09-28 12:05:00,2024-09-28 12:05:00,13.667031178278476,51.87153780068785,121.0,case2,DOM01,22.821606696346105
1,37,7.225536102279397,99.6847212670059,195,0.5,46,2024-09-28 12:05:00,2024-09-28 12:05:00,14.14842360633503,51.88612768051139,410.0,case2,DOM01,77.32941111985043
1,38,4.572456620614114,172.3603948133517,165,0.5,47,2024-09-28 12:05:00,2024-09-28 12:05:00,14.511801974066758,51.87286228310307,202.0,case2,DOM01,38.09888060051168
1,39,13.818318456332428,80.66996037338889,8,0.5,48,2024-09-28 12:05:00,2024-09-28 12:05:00,14.053349801866945,51.91909159228166,99.0,case2,DOM01,18.67222366064681
1,40,29.46616666571941,137.91286755009568,220,0.5,49,2024-09-28 12:05:00,2024-09-28 12:05:00,14.339564337750478,51.9973308333286,465.0,case2,DOM01,87.70286870909865
1,41,32.30060459046757,175.64992767832817,60,0.5,50,2024-09-28 12:05:00,2024-09-28 12:05:00,14.52824963839164,52.01150302295234,291.0,case2,DOM01,54.885021063113356
1,43,44.51979264581128,145.83512145398296,5,0.5,51,2024-09-28 12:05:00,2024-09-28 12:05:00,14.379175607269916,52.072598963229055,82.0,case2,DOM01,15.465882223970086
1,44,60.70080203562987,167.53487176522484,24,0.5,52,2024-09-28 12:05:00,2024-09-28 12:05:00,14.487674358826125,52.153504010178146,76.0,case2,DOM01,14.334232305143006
1,45,60.50811315285083,158.29405520973086,9,0.5,53,2024-09-28 12:05:00,2024-09-28 12:05:00,14.441470276048655,52.152540565764255,64.0,case2,DOM01,12.070932467488849
1,46,75.0313730764238,176.55813975484278,139,0.5,54,2024-09-28 12:05:00,2024-09-28 12:05:00,14.532790698774214,52.22515686538212,243.0,case2,DOM01,45.83182171249672
1,48,98.63708302999753,130.23803494856705,52,0.5,55,2024-09-28 12:05:00,2024-09-28 12:05:00,14.301190174742835,52.34318541514999,148.0,case2,DOM01,27.91403133106796
1,49,108.2544107786,77.26246039346627,8,0.5,56,2024-09-28 12:05:00,2024-09-28 12:05:00,14.036312301967332,52.391272053893005,52.0,case2,DOM01,9.80763262983469
1,51,108.31593087813499,89.52849173842057,7,0.5,57,2024-09-28 12:05:00,2024-09-28 12:05:00,14.097642458692103,52.391579654390675,80.0,case2,DOM01,15.08866558436106
2,5,0.05150494233398533,155.18921779632743,5,0.3,58,2024-09-28 12:10:00,2024-09-28 12:10:00,14.425946088981638,51.85025752471167,0.0,case2,DOM01,0.0
2,8,22.16942414104003,13.409031348341715,32,0.3,59,2024-09-28 12:10:00,2024-09-28 12:10:00,13.717045156741708,51.9608471207052,0.0,case2,DOM01,0.0
2,10,29.280910382269468,0.3516987845065245,15,0.3,60,2024-09-28 12:10:00,2024-09-28 12:10:00,13.651758493922532,51.99640455191135,0.0,case2,DOM01,0.0
2,12,64.2138531552177,2.7001427129631,40,0.3,61,2024-09-28 12:10:00,2024-09-28 12:10:00,13.663500713564817,52.17106926577609,0.0,case2,DOM01,0.0
2,13,91.41277113536108,115.86993830413589,41,0.3,62,2024-09-28 12:10:00,2024-09-28 12:10:00,14.22934969152068,52.30706385567681,0.0,case2,DOM01,0.0
2,15,95.83483731727378,172.71812993504497,167,0.3,63,2024-09-28 12:10:00,2024-09-28 12:10:00,14.513590649675224,52.32917418658637,0.0,case2,DOM01,0.0
2,16,97.61180564169327,45.745408048251974,34,0.3,64,2024-09-28 12:10:00,2024-09-28 12:10:00,13.87872704024126,52.33805902820847,0.0,case2,DOM01,0.0
2,18,110.96616719443382,58.446422133354574,138,0.3,65,2024-09-28 12:10:00,2024-09-28 12:10:00,13.942232110666772,52.40483083597217,0.0,case2,DOM01,0.0
2,20,113.84194620555498,126.63702313779532,24,0.3,66,2024-09-28 12:10:00,2024-09-28 12:10:00,14.283185115688976,52.41920973102778,0.0,case2,DOM01,0.0
2,21,118.31803998694659,144.24260049108338,41,0.3,67,2024-09-28 12:10:00,2024-09-28 12:10:00,14.371213002455416,52.44159019993473,0.0,case2,DOM01,0.0
2,23,122.9923743414255,176.20597065404772,53,0.3,68,2024-09-28 12:10:00,2024-09-28 12:10:00,14.531029853270239,52.46496187170713,0.0,case2,DOM01,0.0
2,26,137.8118308758549,157.30840571449272,89,0.3,69,2024-09-28 12:10:00,2024-09-28 12:10:00,14.436542028572465,52.539059154379274,0.0,case2,DOM01,0.0
2,27,136.04948613681515,1.4687507998490734,14,0.3,70,2024-09-28 12:10:00,2024-09-28 12:10:00,13.657343753999244,52.53024743068408,0.0,case2,DOM01,0.0
2,29,3.2694110073861626,6.233533061218353,155,0.5,71,2024-09-28 12:10:00,2024-09-28 12:10:00,13.681167665306091,51.86634705503693,224.0,case2,DOM01,42.248263636210964
2,30,3.893281612645683,102.26730278169286,217,0.5,72,2024-09-28 12:10:00,2024-09-28 12:10:00,14.161336513908465,51.869466408063225,418.0,case2,DOM01,78.83827767828653
2,31,2.357556063584135,177.10535982003665,51,0.5,73,2024-09-28 12:10:00,2024-09-28 12:10:00,14.535526799100184,51.86178778031792,67.0,case2,DOM01,12.636757426902387
2,32,30.829579105982642,147.1787685497196,271,0.5,74,2024-09-28 12:10:00,2024-09-28 12:10:00,14.385893842748597,52.00414789552992,693.0,case2,DOM01,130.70556562452768
2,35,40.86512593655594,1.8747016724818077,7,0.5,75,2024-09-28 12:10:00,2024-09-28 12:10:00,13.659373508362409,52.05432562968278,32.0,case2,DOM01,6.035466233744424
2,37,41.511740173552255,178.59872443975823,10,0.5,76,2024-09-28 12:10:00,2024-09-28 12:10:00,14.542993622198791,52.057558700867766,78.0,case2,DOM01,14.711448944752034
2,38,59.85537774127111,173.70873675148906,50,0.5,77,2024-09-28 12:10:00,2024-09-28 12:10:00,14.518543683757445,52.14927688870635,156.0,case2,DOM01,29.422897889504068
2,39,69.76711986998636,180.0,6,0.5,78,2024-09-28 12:10:00,2024-09-28 12:10:00,14.55,52.198835599349934,28.0,case2,DOM01,5.281032954526371
2,40,97.71267791130617,140.8991773289581,54,0.5,79,2024-09-28 12:10:00,2024-09-28 12:10:00,14.354495886644791,52.33856338955653,130.0,case2,DOM01,24.519081574586725
2,41,106.1039347066646,84.93051023730102,10,0.5,80,2024-09-28 12:10:00,2024-09-28 12:10:00,14.074652551186505,52.38051967353333,66.0,case2,DOM01,12.448149107097873
2,42,106.43924269331224,97.69719877932823,7,0.5,81,2024-09-28 12:10:00,2024-09-28 12:10:00,14.13848599389664,52.382196213466564,79.0,case2,DOM01,14.900057264556546
2,43,133.97195246999215,63.67131643054713,15,0.5,82,2024-09-28 12:10:00,2024-09-28 12:10:00,13.968356582152737,52.51985976234997,138.0,case2,DOM01,26.027948133022825
3,5,0.8205466751228814,175.07690642537298,47,0.3,83,2024-09-28 12:15:00,2024-09-28 12:15:00,14.525384532126866,51.85410273337561,0.0,case2,DOM01,0.0
3,8,23.090166418193796,23.876975480640343,7,0.3,84,2024-09-28 12:15:00,2024-09-28 12:15:00,13.769384877403201,51.96545083209097,0.0,case2,DOM01,0.0
3,10,63.101604326196764,8.997149405261455,130,0.3,85,2024-09-28 12:15:00,2024-09-28 12:15:00,13.694985747026308,52.165508021630984,27.0,case2,DOM01,5.092424634721858
3,12,90.06018118688579,124.59180708963258,126,0.3,86,2024-09-28 12:15:00,2024-09-28 12:15:00,14.272959035448164,52.30030090593443,0.0,case2,DOM01,0.0
3,14,86.64456644386023,55.8963019285072,6,0.3,87,2024-09-28 12:15:00,2024-09-28 12:15:00,13.929481509642535,52.2832228322193,0.0,case2,DOM01,0.0
3,16,92.8203972748528,178.37345852347792,27,0.3,88,2024-09-28 12:15:00,2024-09-28 12:15:00,14.54186729261739,52.31410198637426,0.0,case2,DOM01,0.0
3,17,94.96761737355894,58.037555660364355,28,0.3,89,2024-09-28 12:15:00,2024-09-28 12:15:00,13.940187778301821,52.3248380868678,0.0,case2,DOM01,0.0
3,19,101.62490051999497,179.41811774834017,5,0.3,90,2024-09-28 12:15:00,2024-09-28 12:15:00,14.547090588741701,52.35812450259997,0.0,case2,DOM01,0.0
3,20,110.30433038704507,71.07306764860012,155,0.3,91,2024-09-28 12:15:00,2024-09-28 12:15:00,14.005365338243001,52.40152165193523,0.0,case2,DOM01,0.0
3,21,112.74557586151339,138.91384938126095,31,0.3,92,2024-09-28 12:15:00,2024-09-28 12:15:00,14.344569246906305,52.413727879307565,0.0,case2,DOM01,0.0
3,22,116.78488490517893,153.31979001261791,50,0.3,93,2024-09-28 12:15:00,2024-09-28 12:15:00,14.41659895006309,52.4339244245259,0.0,case2,DOM01,0.0
3,23,123.8064621806268,178.9412302083397,10,0.3,94,2024-09-28 12:15:00,2024-09-28 12:15:00,14.544706151041698,52.46903231090313,0.0,case2,DOM01,0.0
3,25,134.0649247165045,5.658374456093789,49,0.3,95,2024-09-28 12:15:00,2024-09-28 12:15:00,13.67829187228047,52.520324623582525,0.0,case2,DOM01,0.0
3,26,136.76652247151094,167.01149806167146,192,0.3,96,2024-09-28 12:15:00,2024-09-28 12:15:00,14.485057490308357,52.53383261235755,72.0,case2,DOM01,13.579799025924954
3,27,133.71122504956753,46.55499526048746,8,0.3,97,2024-09-28 12:15:00,2024-09-28 12:15:00,13.882774976302438,52.51855612524784,0.0,case2,DOM01,0.0
3,28,134.3820446027887,107.4275203037682,7,0.3,98,2024-09-28 12:15:00,2024-09-28 12:15:00,14.187137601518842,52.52191022301395,0.0,case2,DOM01,0.0
3,29,135.67597945224543,114.97471248112858,7,0.3,99,2024-09-28 12:15:00,2024-09-28 12:15:00,14.224873562405643,52.528379897261225,0.0,case2,DOM01,0.0
3,31,2.6154571380197145,9.678900554038991,188,0.5,100,2024-09-28 12:15:00,2024-09-28 12:15:00,13.698394502770194,51.863077285690096,269.0,case2,DOM01,50.73563802741406
3,32,2.3763985850458877,107.1434955970618,152,0.5,101,2024-09-28 12:15:00,2024-09-28 12:15:00,14.185717477985309,51.86188199292523,303.0,case2,DOM01,57.148320900767516
3,34,31.225477761114615,157.36052072561068,294,0.5,102,2024-09-28 12:15:00,2024-09-28 12:15:00,14.436802603628054,52.006127388805574,704.0,case2,DOM01,132.7802571423773
3,35,25.753827793830293,1.0543841883060023,20,0.5,103,2024-09-28 12:15:00,2024-09-28 12:15:00,13.65527192094153,51.97876913896915,73.0,case2,DOM01,13.768407345729466
3,36,39.838963939259656,9.869077845171335,54,0.5,104,2024-09-28 12:15:00,2024-09-28 12:15:00,13.699345389225856,52.0491948196963,127.0,case2,DOM01,23.953256615173185
3,37,38.70802874599302,179.558479063234,7,0.5,105,2024-09-28 12:15:00,2024-09-28 12:15:00,14.54779239531617,52.04354014372996,35.0,case2,DOM01,6.601291193157963
3,39,56.900683741702146,177.7054916286768,24,0.5,106,2024-09-28 12:15:00,2024-09-28 12:15:00,14.538527458143385,52.13450341870851,86.0,case2,DOM01,16.22031550318814
3,40,96.23354345282458,149.21447903968428,43,0.5,107,2024-09-28 12:15:00,2024-09-28 12:15:00,14.396072395198422,52.33116771726412,94.0,case2,DOM01,17.729182061624243
3,41,101.12757450394649,94.6827317238659,12,0.5,108,2024-09-28 12:15:00,2024-09-28 12:15:00,14.123413658619329,52.35563787251973,140.0,case2,DOM01,26.405164772631853
3,43,105.0737786689712,95.72269055233195,6,0.5,109,2024-09-28 12:15:00,2024-09-28 12:15:00,14.12861345276166,52.375368893344856,20.0,case2,DOM01,3.772166396090265
3,44,132.93125985781438,76.30888310477448,41,0.5,110,2024-09-28 12:15:00,2024-09-28 12:15:00,14.031544415523872,52.51465629928907,140.0,case2,DOM01,26.405164772631853
4,5,0.307841148404023,177.3416536452256,15,0.3,111,2024-09-28 12:20:00,2024-09-28 12:20:00,14.536708268226128,51.85153920574202,0.0,case2,DOM01,0.0
4,7,43.90166147819549,66.78945564749077,9,0.3,112,2024-09-28 12:20:00,2024-09-28 12:20:00,13.983947278237453,52.069508307390976,0.0,case2,DOM01,0.0
4,9,62.23104266057873,15.944441488441527,230,0.3,113,2024-09-28 12:20:00,2024-09-28 12:20:00,13.729722207442208,52.16115521330289,50.0,case2,DOM01,9.430415990225661
4,10,74.04715490434849,66.84873625723364,11,0.3,114,2024-09-28 12:20:00,2024-09-28 12:20:00,13.984243681286168,52.22023577452174,0.0,case2,DOM01,0.0
4,12,84.81049825960991,65.36461284650231,45,0.3,115,2024-09-28 12:20:00,2024-09-28 12:20:00,13.976823064232512,52.27405249129805,0.0,case2,DOM01,0.0
4,15,93.46345737220496,71.70581513133767,59,0.3,116,2024-09-28 12:20:00,2024-09-28 12:20:00,14.00852907565669,52.31731728686103,0.0,case2,DOM01,0.0
4,17,108.03674330223959,80.23424821561228,186,0.3,117,2024-09-28 12:20:00,2024-09-28 12:20:00,14.051171241078062,52.390183716511196,73.0,case2,DOM01,13.768407345729466
4,18,110.58658765191987,146.91162648101255,21,0.3,118,2024-09-28 12:20:00,2024-09-28 12:20:00,14.384558132405063,52.402932938259596,0.0,case2,DOM01,0.0
4,19,115.25583460510632,125.07897513414235,153,0.3,119,2024-09-28 12:20:00,2024-09-28 12:20:00,14.275394875670711,52.42627917302553,18.0,case2,DOM01,3.3949497564812385
4,20,114.88566069824256,162.44687547977935,61,0.3,120,2024-09-28 12:20:00,2024-09-28 12:20:00,14.462234377398897,52.42442830349121,0.0,case2,DOM01,0.0
4,23,131.69857171943218,12.45444927768535,79,0.3,121,2024-09-28 12:20:00,2024-09-28 12:20:00,13.712272246388427,52.50849285859716,0.0,case2,DOM01,0.0
4,24,130.17525561925163,156.8600023498937,19,0.3,122,2024-09-28 12:20:00,2024-09-28 12:20:00,14.43430001174947,52.50087627809626,0.0,case2,DOM01,0.0
4,25,132.34287395977398,55.47712601726296,28,0.3,123,2024-09-28 12:20:00,2024-09-28 12:20:00,13.927385630086315,52.51171436979887,0.0,case2,DOM01,0.0
4,26,133.13788318271403,124.10896313113875,31,0.3,124,2024-09-28 12:20:00,2024-09-28 12:20:00,14.270544815655693,52.51568941591357,0.0,case2,DOM01,0.0
4,28,2.1051124963195695,17.47208346266809,175,0.5,125,2024-09-28 12:20:00,2024-09-28 12:20:00,13.73736041731334,51.8605255624816,253.0,case2,DOM01,47.71790491054185
4,29,1.472073127516589,115.20222010446118,125,0.5,126,2024-09-28 12:20:00,2024-09-28 12:20:00,14.226011100522305,51.85736036563758,257.0,case2,DOM01,48.4723381897599
4,31,22.954148647760768,7.316977192136361,159,0.5,127,2024-09-28 12:20:00,2024-09-28 12:20:00,13.686584885960682,51.96477074323881,256.0,case2,DOM01,48.283729869955394
4,32,30.193478694753175,165.87496294629173,282,0.5,128,2024-09-28 12:20:00,2024-09-28 12:20:00,14.47937481473146,52.000967393473765,660.0,case2,DOM01,124.48149107097875
4,34,37.910723886233264,19.339102092518715,98,0.5,129,2024-09-28 12:20:00,2024-09-28 12:20:00,13.746695510462594,52.03955361943117,184.0,case2,DOM01,34.70393084403044
4,36,95.41207449634659,158.4861101341911,34,0.5,130,2024-09-28 12:20:00,2024-09-28 12:20:00,14.442430550670956,52.32706037248173,65.0,case2,DOM01,12.259540787293362
4,37,101.6338071816962,104.81914416503972,56,0.5,131,2024-09-28 12:20:00,2024-09-28 12:20:00,14.1740957208252,52.35816903590848,204.0,case2,DOM01,38.4760972401207
4,40,127.7350010274689,81.53861624359214,7,0.5,132,2024-09-28 12:20:00,2024-09-28 12:20:00,14.05769308121796,52.488675005137345,28.0,case2,DOM01,5.281032954526371
4,41,132.39645385800887,84.83111791577728,39,0.5,133,2024-09-28 12:20:00,2024-09-28 12:20:00,14.074155589578886,52.511982269290044,124.0,case2,DOM01,23.387431655759645
4,42,135.1442556102999,176.2783895235976,66,0.5,134,2024-09-28 12:20:00,2024-09-28 12:20:00,14.531391947617987,52.5257212780515,116.0,case2,DOM01,21.878565097323538
5,5,37.29568960071212,61.20644164680179,9,0.3,135,2024-09-28 12:25:00,2024-09-28 12:25:00,13.95603220823401,52.03647844800356,0.0,case2,DOM01,0.0
5,6,42.64646190109029,72.1487394031186,29,0.3,136,2024-09-28 12:25:00,2024-09-28 12:25:00,14.010743697015593,52.06323230950545,0.0,case2,DOM01,0.0
5,7,61.58577697191476,25.65350746867007,301,0.3,137,2024-09-28 12:25:00,2024-09-28 12:25:00,13.77826753734335,52.15792888485957,36.0,case2,DOM01,6.789899512962477
5,8,72.89256065064849,80.67423954160806,27,0.3,138,2024-09-28 12:25:00,2024-09-28 12:25:00,14.05337119770804,52.21446280325325,0.0,case2,DOM01,0.0
5,11,82.9805211480718,49.25785537542149,13,0.3,139,2024-09-28 12:25:00,2024-09-28 12:25:00,13.896289276877107,52.26490260574036,0.0,case2,DOM01,0.0
5,13,85.2054717044604,54.52732698469655,6,0.3,140,2024-09-28 12:25:00,2024-09-28 12:25:00,13.922636634923483,52.2760273585223,0.0,case2,DOM01,0.0
5,16,112.84476443921405,169.2918548589299,89,0.3,141,2024-09-28 12:25:00,2024-09-28 12:25:00,14.496459274294649,52.41422382219607,0.0,case2,DOM01,0.0
5,20,126.12838576108062,143.8408043853306,22,0.3,142,2024-09-28 12:25:00,2024-09-28 12:25:00,14.369204021926652,52.4806419288054,0.0,case2,DOM01,0.0
5,21,129.7469472288935,21.233035450906904,75,0.3,143,2024-09-28 12:25:00,2024-09-28 12:25:00,13.756165177254536,52.49873473614446,0.0,case2,DOM01,0.0
5,23,130.33545872945444,64.90898960441854,76,0.3,144,2024-09-28 12:25:00,2024-09-28 12:25:00,13.974544948022093,52.501677293647276,0.0,case2,DOM01,0.0
5,25,131.53908486074485,136.87373280770925,76,0.3,145,2024-09-28 12:25:00,2024-09-28 12:25:00,14.334368664038546,52.507695424303726,0.0,case2,DOM01,0.0
5,26,136.53522370712156,71.3207459202357,10,0.3,146,2024-09-28 12:25:00,2024-09-28 12:25:00,14.00660372960118,52.532676118535605,0.0,case2,DOM01,0.0
5,28,2.227415598241824,24.933203007068435,150,0.5,147,2024-09-28 12:25:00,2024-09-28 12:25:00,13.774666015035342,51.86113707799121,214.0,case2,DOM01,40.36218043816584
5,29,1.0985900771114148,121.80689827604853,89,0.5,148,2024-09-28 12:25:00,2024-09-28 12:25:00,14.259034491380243,51.85549295038555,191.0,case2,DOM01,36.02418908266203
5,31,21.34945195900878,12.056696827834106,289,0.5,149,2024-09-28 12:25:00,2024-09-28 12:25:00,13.710283484139172,51.956747259795044,388.0,case2,DOM01,73.18002808415113
5,32,28.39187466832905,174.63912582401338,201,0.5,150,2024-09-28 12:25:00,2024-09-28 12:25:00,14.523195629120067,51.99195937334164,403.0,case2,DOM01,76.00915288121884
5,33,36.74136429862752,27.53636478691112,147,0.5,151,2024-09-28 12:25:00,2024-09-28 12:25:00,13.787681823934555,52.03370682149313,244.0,case2,DOM01,46.020430032301235
5,34,44.78469836943672,171.94780843353294,7,0.5,152,2024-09-28 12:25:00,2024-09-28 12:25:00,14.509739042167665,52.07392349184719,171.0,case2,DOM01,32.25202268657176
5,38,87.76397039724456,143.05373444947278,8,0.5,153,2024-09-28 12:25:00,2024-09-28 12:25:00,14.365268672247364,52.28881985198622,104.0,case2,DOM01,19.61526525966938
5,40,94.61015616402781,168.5344647700095,18,0.5,154,2024-09-28 12:25:00,2024-09-28 12:25:00,14.492672323850048,52.32305078082014,41.0,case2,DOM01,7.732941111985043
5,41,100.00231231071693,115.65102671988797,85,0.5,155,2024-09-28 12:25:00,2024-09-28 12:25:00,14.22825513359944,52.350011561553586,178.0,case2,DOM01,33.57228092520336
5,42,104.44384115432509,136.84392802810228,19,0.5,156,2024-09-28 12:25:00,2024-09-28 12:25:00,14.334219640140512,52.37221920577162,66.0,case2,DOM01,12.448149107097873
5,43,105.77373806197333,88.31472233175876,16,0.5,157,2024-09-28 12:25:00,2024-09-28 12:25:00,14.091573611658793,52.37886869030987,91.0,case2,DOM01,17.163357102210703
